,CustomerID,TenureMonths,MonthlyCharges,ContractType,InternetService,PaymentMethod,Churn,Churn_Flag
409,CUST107006,7,43.65,Two year,Fiber optic,,no,0
410,CUST109932,9,93.89,One year,DSL,Bank transfer,no,0
411,CUST101911,6,48.02,Month-to-month,DSL,Mailed check,no,0
412,CUST107959,29,22.3,One year,DSL,Bank transfer,yes,1
413,CUST102038,88,39.33,Month-to-month,Fiber optic,Mailed check,yes,1
414,CUST107869,0,103.83,Month-to-month,Fiber optic,Mailed check,no,0
415,CUST110087,21,95.04,Month-to-month,DSL,Electronic check,no,0
416,CUST103056,11,94.1,Month-to-month,DSL,Bank transfer,no,0
417,CUST104836,10,118.04,month to month,Fiber optic,Bank transfer,no,0
418,CUST110852,43,108.27,Two year,No,Electronic check,yes,1
419,CUST106212,3,70.06,One year,,Credit card,no,0
420,CUST101344,7,24.04,Month-to-month,Fiber optic,,yes,1
421,CUST108318,2,56.93,Two year,DSL,Bank transfer,yes,1
422,CUST103751,20,83.35,,No,Electronic check,nan,0
423,CUST102231,16,88.28,One year,No,Mailed check,no,0
424,CUST103361,19,62.51,One year,Fiber optic,Electronic check,no,0
425,CUST100645,25,92.25,One year,DSL,Electronic check,yes,1
426,CUST103557,15,45.05,One year,No,,no,0
427,CUST110564,36,70.06,Month-to-month,Fiber optic,Credit card,yes,1
428,CUST105797,9,50.04,Two year,Fiber optic,Mailed check,no,0
429,CUST108928,10,31.8,,No,Credit card,yes,1
430,CUST107431,10,20.82,Month-to-month,Fiber optic,Credit card,yes,1
431,CUST103365,21,110.52,Month-to-month,Fiber optic,Mailed check,yes,1
432,CUST109148,93,47.39,month to month,No,Bank transfer,no,0
433,CUST107415,62,100.48,,Fiber optic,Credit card,yes,1
434,CUST110939,40,37.35,Month-to-month,Fiber optic,Electronic check,yes,1
435,CUST103275,1,86.68,One year,Fiber optic,Mailed check,no,0
436,CUST107293,12,77.67,Month-to-month,Fiber optic,Credit card,yes,1
437,CUST100119,6,93.91,Month-to-month,No,Mailed check,no,0
438,CUST100925,50,53.06,Two year,No,Mailed check,yes,1
439,CUST105404,20,31.05,Month-to-month,DSL,Electronic check,yes,1
440,CUST110558,12,92.67,Month-to-month,Fiber optic,Electronic check,nan,0
441,CUST108166,2,64.49,One year,Fiber optic,Credit card,yes,1
442,CUST102213,11,70.06,Month-to-month,Fiber optic,Credit card,no,0
443,CUST107539,19,75.73,Month-to-month,,Mailed check,yes,1
444,CUST106527,7,93.66,One year,Fiber optic,Electronic check,no,0
445,CUST100145,28,84.32,Two year,DSL,Bank transfer,no,0
446,CUST110926,30,109.67,Month-to-month,Fiber optic,Credit card,no,0
447,CUST102084,32,84.49,Month-to-month,DSL,Mailed check,no,0
448,CUST108015,19,36.93,Two year,Fiber optic,Bank transfer,no,0
449,CUST104702,59,115.08,Two year,DSL,Credit card,no,0
450,CUST102627,24,29.87,One year,No,Bank transfer,no,0
451,CUST100736,20,98.2,Month-to-month,,Electronic check,yes,1
452,CUST109181,9,52.73,Month-to-month,Fiber optic,Mailed check,no,0
453,CUST107872,51,27.88,Month-to-month,Fiber optic,electronic check,no,0
454,CUST100961,12,70.06,Month-to-month,Fiber optic,Credit card,no,0
455,CUST108855,18,54.87,Two year,Fiber optic,Credit card,no,0
456,CUST109929,14,39.53,One year,DSL,Bank transfer,nan,0
457,CUST100649,6,100.99,Month-to-month,No,Bank transfer,no,0
458,CUST100685,6,36.9,Month-to-month,Fiber optic,Electronic check,no,0
459,CUST110990,65,92.52,Month-to-month,Fiber optic,Electronic check,no,0
460,CUST102363,20,37.94,One year,DSL,Bank transfer,no,0
461,CUST102517,26,78.04,Month-to-month,DSL,Bank transfer,yes,1
462,CUST100605,19,58.59,Month-to-month,No,Mailed check,yes,1
463,CUST102773,19,31.88,One year,DSL,Bank transfer,no,0
464,CUST101999,21,84.48,One year,No,Bank transfer,no,0
465,CUST104399,23,106.42,Month-to-month,,Credit card,no,0
466,CUST100029,41,96.17,One year,DSL,,no,0
467,CUST107039,5,70.06,Month-to-month,DSL,Electronic check,yes,1
468,CUST110618,38,62.45,One year,DSL,Credit card,nan,0
469,CUST109894,58,105.72,One year,Fiber optic,Credit card,no,0
470,CUST109298,20,33.34,Month-to-month,Fiber optic,Mailed check,no,0
471,CUST103893,20,58.82,Two year,DSL,Electronic check,no,0
472,CUST100633,7,30.04,Month-to-month,No,Electronic check,no,0
473,CUST107569,19,51.67,Month-to-month,Fiber optic,Electronic check,no,0
474,CUST101087,19,111.18,Month-to-month,DSL,Mailed check,yes,1
475,CUST104986,17,78.2,One year,,Mailed check,yes,1
476,CUST101744,0,98.05,Month-to-month,Fiber optic,electronic check,yes,1
477,CUST107867,23,112.24,One year,DSL,Electronic check,no,0
478,CUST109341,16,58.78,Month-to-month,Fiber optic,Bank transfer,no,0
479,CUST100316,30,25.98,Month-to-month,Fiber optic,,no,0
480,CUST104467,6,37.57,Month-to-month,DSL,Bank transfer,no,0
481,CUST105388,26,70.06,One year,No,Credit card,no,0
482,CUST103888,8,77.29,Two year,DSL,Credit card,yes,1
483,CUST108790,16,37.1,Month-to-month,,Mailed check,yes,1
484,CUST100617,14,27.06,Two year,DSL,Electronic check,yes,1
485,CUST108007,31,35.49,Month-to-month,Fiber optic,Mailed check,no,0
486,CUST108179,19,71.41,One year,No,Electronic check,yes,1
487,CUST109035,13,88.59,Month-to-month,,Credit card,yes,1
488,CUST108359,37,39.62,Month-to-month,Fiber optic,,no,0
489,CUST107445,11,86.7,Month-to-month,Fiber optic,,yes,1
490,CUST101453,31,62.66,Two year,Fiber optic,Mailed check,yes,1
491,CUST102406,44,89.08,Month-to-month,DSL,Electronic check,no,0
492,CUST109754,20,33.09,Month-to-month,DSL,Electronic check,no,0
493,CUST104981,37,108.74,One year,No,,no,0
494,CUST104214,12,24.68,Month-to-month,Fiber optic,Bank transfer,yes,1
495,CUST103624,42,39.8,One year,No,Credit card,nan,0
496,CUST106456,7,76.55,Month-to-month,DSL,Mailed check,nan,0
497,CUST105722,9,84.66,Month-to-month,Fiber optic,Electronic check,yes,1
498,CUST109065,20,112.35,Month-to-month,DSL,Electronic check,no,0
499,CUST109966,56,59.56,Month-to-month,DSL,electronic check,no,0
500,CUST109984,49,69.77,Two year,Fiber optic,Bank transfer,yes,1
501,CUST110342,16,73.23,Two year,DSL,Credit card,no,0
502,CUST110025,0,105.17,month to month,No,Bank transfer,yes,1
503,CUST109425,6,75.49,month to month,DSL,Credit card,no,0
504,CUST105861,3,31.37,One year,DSL,Mailed check,no,0
505,CUST107258,4,77.31,,DSL,Mailed check,yes,1
506,CUST109093,4,37.36,Month-to-month,DSL,Bank transfer,nan,0
507,CUST108786,20,65.38,Month-to-month,DSL,Electronic check,no,0
508,CUST103269,21,97.72,Month-to-month,No,,no,0
509,CUST107439,7,32.71,One year,No,Electronic check,yes,1
510,CUST103012,12,35.89,Two year,Fiber optic,Bank transfer,no,0
511,CUST110452,11,82.52,One year,No,Bank transfer,no,0
512,CUST106008,21,109.04,One year,DSL,Mailed check,no,0
513,CUST101254,37,25.15,Two year,Fiber optic,Credit card,nan,0
514,CUST100040,35,20.15,Month-to-month,DSL,Mailed check,no,0
515,CUST109531,14,115.18,Two year,DSL,electronic check,no,0
516,CUST102070,1,101.95,Month-to-month,Fiber optic,Electronic check,no,0
517,CUST110119,13,79.13,Two year,Fiber optic,,no,0
518,CUST105975,23,109.88,Two year,Fiber optic,Electronic check,yes,1
519,CUST106110,11,37.88,Month-to-month,Fiber optic,Credit card,no,0
520,CUST104182,32,70.06,Month-to-month,No,,no,0
521,CUST110034,78,37.31,Two year,No,Bank transfer,no,0
522,CUST105595,69,62.42,One year,DSL,Mailed check,no,0
523,CUST107621,14,73.9,One year,DSL,Credit card,no,0
524,CUST110223,14,45.32,One year,DSL,Credit card,no,0
525,CUST110084,59,30.77,Two year,Fiber optic,Electronic check,yes,1
526,CUST105386,0,58.66,Two year,DSL,Bank transfer,no,0
527,CUST104750,23,70.06,One year,DSL,Mailed check,no,0
528,CUST103214,1,89.56,Month-to-month,DSL,Electronic check,no,0
529,CUST110506,3,37.25,Month-to-month,Fiber optic,Electronic check,no,0
530,CUST102537,7,110.55,Month-to-month,Fiber optic,Electronic check,no,0
531,CUST107008,8,42.08,Two year,Fiber optic,Bank transfer,nan,0
532,CUST108305,37,114.9,Month-to-month,Fiber optic,Bank transfer,no,0
533,CUST102386,7,70.06,One year,Fiber optic,Credit card,no,0
534,CUST107136,14,20.61,Month-to-month,Fiber optic,Bank transfer,yes,1
535,CUST105996,1,41.51,Month-to-month,Fiber optic,Credit card,no,0
536,CUST103625,15,70.06,Two year,DSL,Bank transfer,no,0
537,CUST105141,36,61.22,Month-to-month,Fiber optic,Electronic check,no,0
538,CUST106852,31,71.79,One year,Fiber optic,Bank transfer,no,0
539,CUST100545,25,115.94,Month-to-month,DSL,Credit card,no,0
540,CUST100853,17,88.16,Month-to-month,DSL,Mailed check,nan,0
541,CUST100197,12,101.29,,Fiber optic,Electronic check,no,0
542,CUST109104,17,9999.0,Two year,Fiber optic,Mailed check,no,0
543,CUST108882,23,20.13,Month-to-month,Fiber optic,Bank transfer,no,0
544,CUST101676,13,70.06,Month-to-month,Fiber optic,Bank transfer,yes,1
545,CUST104460,36,110.19,,Fiber optic,Bank transfer,yes,1
546,CUST101593,1,58.95,Month-to-month,Fiber optic,Bank transfer,yes,1
547,CUST110047,18,30.92,,Fiber optic,Credit card,no,0
548,CUST109682,20,74.13,Month-to-month,No,Electronic check,yes,1
549,CUST101094,29,99.0,Two year,DSL,Bank transfer,yes,1
550,CUST109203,22,73.44,Month-to-month,Fiber optic,Credit card,no,0
551,CUST101595,8,30.64,One year,Fiber optic,Electronic check,no,0
552,CUST110308,12,70.18,One year,Fiber optic,Bank transfer,no,0
553,CUST106603,46,87.59,Month-to-month,No,,no,0
554,CUST100667,24,20.54,Two year,No,Mailed check,no,0
555,CUST102732,5,34.24,Month-to-month,DSL,Electronic check,no,0
556,CUST102252,15,70.06,One year,DSL,Bank transfer,no,0
557,CUST103857,2,70.06,Month-to-month,DSL,Electronic check,no,0
558,CUST101208,9,102.43,Two year,Fiber optic,Electronic check,no,0
559,CUST108261,18,97.94,One year,DSL,Mailed check,yes,1
560,CUST105164,25,56.66,Two year,Fiber optic,Bank transfer,no,0
561,CUST103143,15,108.91,Month-to-month,DSL,Bank transfer,yes,1
562,CUST109271,20,93.7,One year,Fiber optic,Electronic check,no,0
563,CUST108152,3,74.17,Month-to-month,DSL,Electronic check,no,0
564,CUST108940,53,51.38,Month-to-month,No,,yes,1
565,CUST103910,17,84.76,Month-to-month,Fiber optic,Mailed check,no,0
566,CUST100772,9,64.71,Two year,,Mailed check,no,0
567,CUST100309,3,117.32,One year,No,Electronic check,no,0
568,CUST110481,22,40.2,Month-to-month,DSL,Credit card,no,0
569,CUST104474,17,78.0,Month-to-month,Fiber optic,Bank transfer,yes,1
570,CUST103304,10,109.36,,Fiber optic,Bank transfer,yes,1
571,CUST110795,33,73.91,One year,Fiber optic,Credit card,no,0
572,CUST103018,7,23.04,Month-to-month,DSL,Credit card,no,0
573,CUST106718,36,41.81,Two year,Fiber optic,Electronic check,no,0
574,CUST100116,9,99.72,Two year,Fiber optic,Bank transfer,no,0
575,CUST110884,9,102.32,One year,Fiber optic,Credit card,no,0
576,CUST101988,81,83.45,Two year,Fiber optic,Bank transfer,yes,1
577,CUST106649,36,101.95,Month-to-month,DSL,Electronic check,no,0
578,CUST107433,22,74.8,Two year,Fiber optic,Bank transfer,no,0
579,CUST103111,20,102.32,Two year,DSL,Credit card,no,0
580,CUST110724,7,88.56,Two year,DSL,Mailed check,no,0
581,CUST103918,98,70.06,One year,Fiber optic,Electronic check,no,0
582,CUST102995,10,70.06,Month-to-month,DSL,Bank transfer,no,0
583,CUST103132,20,93.39,One year,Fiber optic,Bank transfer,yes,1
584,CUST105465,26,111.16,One year,DSL,Electronic check,nan,0
585,CUST109090,13,48.49,Month-to-month,Fiber optic,Electronic check,no,0
586,CUST108606,22,111.41,One year,Fiber optic,Electronic check,no,0
587,CUST108248,56,39.81,Month-to-month,DSL,Mailed check,no,0
588,CUST105093,3,46.92,Month-to-month,DSL,Mailed check,no,0
589,CUST107690,12,100.17,Month-to-month,Fiber optic,Electronic check,no,0
590,CUST105665,44,77.51,Month-to-month,No,Credit card,no,0
591,CUST108934,5,42.51,Month-to-month,DSL,Mailed check,no,0
592,CUST108879,50,51.33,Two year,No,Mailed check,no,0
593,CUST104126,15,31.5,One year,DSL,Bank transfer,no,0
594,CUST109210,37,29.84,One year,DSL,Bank transfer,no,0
595,CUST103178,23,103.7,Two year,No,Mailed check,no,0
596,CUST100738,19,39.2,One year,Fiber optic,Bank transfer,yes,1
597,CUST100920,15,53.76,month to month,DSL,Bank transfer,no,0
598,CUST103698,19,40.83,One year,No,Bank transfer,yes,1
599,CUST107377,20,33.7,Month-to-month,Fiber optic,Electronic check,yes,1
600,CUST105097,13,39.95,Two year,Fiber optic,Bank transfer,no,0
601,CUST101483,11,47.16,One year,Fiber optic,Credit card,no,0
602,CUST105292,54,27.89,Month-to-month,Fiber optic,Mailed check,no,0
603,CUST110367,46,9999.0,Month-to-month,Fiber optic,Mailed check,yes,1
604,CUST106921,20,114.42,Two year,Fiber optic,Electronic check,no,0
605,CUST101655,18,32.06,Month-to-month,Fiber optic,Electronic check,no,0
606,CUST100493,11,33.22,One year,DSL,Credit card,no,0
607,CUST103065,58,70.06,Month-to-month,,electronic check,no,0
608,CUST105656,12,38.71,Month-to-month,DSL,Electronic check,yes,1
609,CUST109635,20,81.37,One year,DSL,Bank transfer,yes,1
610,CUST109902,37,119.35,Month-to-month,,Electronic check,no,0
611,CUST100452,7,48.53,Month-to-month,Fiber optic,Bank transfer,yes,1
612,CUST105270,21,64.25,Month-to-month,DSL,Bank transfer,no,0
613,CUST105171,10,111.08,Month-to-month,Fiber optic,Credit card,no,0
614,CUST102215,31,25.81,One year,No,electronic check,yes,1
615,CUST101684,8,96.73,One year,Fiber optic,Electronic check,no,0
616,CUST100480,26,70.06,Two year,DSL,Credit card,no,0
617,CUST100960,18,74.29,month to month,DSL,Electronic check,yes,1
618,CUST100805,2,31.17,Month-to-month,Fiber optic,Credit card,no,0
619,CUST105890,62,31.65,Two year,No,,no,0
620,CUST104118,15,91.37,One year,Fiber optic,Electronic check,no,0
621,CUST110546,14,68.5,Month-to-month,DSL,Electronic check,yes,1
622,CUST109751,22,84.76,One year,Fiber optic,Electronic check,yes,1
623,CUST103727,35,29.01,One year,No,Bank transfer,yes,1
624,CUST106087,55,108.94,,Fiber optic,Bank transfer,no,0
625,CUST107831,9,60.2,Month-to-month,Fiber optic,Bank transfer,no,0
626,CUST109037,44,85.49,Month-to-month,No,Electronic check,no,0
627,CUST104683,20,94.93,One year,No,Credit card,yes,1
628,CUST110729,26,69.58,Month-to-month,Fiber optic,Electronic check,no,0
629,CUST104486,30,70.06,One year,DSL,Electronic check,no,0
630,CUST109797,0,95.58,Month-to-month,Fiber optic,Credit card,no,0
631,CUST103527,13,81.95,Two year,Fiber optic,Mailed check,no,0
632,CUST109040,14,87.4,Two year,DSL,Bank transfer,yes,1
633,CUST110241,20,100.82,Month-to-month,DSL,,yes,1
634,CUST107165,13,106.41,Month-to-month,Fiber optic,Bank transfer,no,0
635,CUST110554,36,75.09,Month-to-month,Fiber optic,Mailed check,no,0
636,CUST110943,12,102.58,Month-to-month,Fiber optic,Electronic check,yes,1
637,CUST109743,70,56.17,Month-to-month,No,Mailed check,yes,1
638,CUST104449,11,99.7,One year,,Electronic check,no,0
639,CUST110518,12,75.9,Month-to-month,DSL,Bank transfer,no,0
640,CUST104392,25,113.91,Month-to-month,No,Electronic check,yes,1
641,CUST103645,13,34.23,Two year,Fiber optic,Credit card,no,0
642,CUST103991,24,34.7,Month-to-month,DSL,Credit card,yes,1
643,CUST104168,4,81.21,Month-to-month,,,no,0
644,CUST102032,19,117.82,Month-to-month,Fiber optic,Credit card,no,0
645,CUST110470,36,105.59,Month-to-month,,Mailed check,no,0
646,CUST106662,7,84.57,Month-to-month,No,Mailed check,no,0
647,CUST102546,15,74.4,Two year,Fiber optic,Credit card,yes,1
648,CUST100193,9,64.4,Two year,Fiber optic,Bank transfer,no,0
649,CUST108750,39,90.89,,Fiber optic,Credit card,no,0
650,CUST102308,13,103.08,Two year,Fiber optic,Mailed check,no,0
651,CUST108987,22,43.59,Month-to-month,No,Electronic check,no,0
652,CUST104512,31,52.15,Two year,Fiber optic,Electronic check,yes,1
653,CUST101727,20,97.38,Month-to-month,Fiber optic,Bank transfer,nan,0
654,CUST109518,15,70.06,One year,,Electronic check,yes,1
655,CUST109756,37,35.78,One year,Fiber optic,Mailed check,yes,1
656,CUST109969,30,85.74,Month-to-month,Fiber optic,Mailed check,yes,1
657,CUST102290,13,70.06,Month-to-month,No,Bank transfer,yes,1
658,CUST106303,26,68.32,Month-to-month,Fiber optic,Mailed check,no,0
659,CUST100698,57,79.97,One year,DSL,,no,0
660,CUST103405,11,87.66,Month-to-month,Fiber optic,,yes,1
661,CUST108871,16,28.59,Month-to-month,,Electronic check,no,0
662,CUST107545,25,84.25,One year,Fiber optic,Credit card,yes,1
663,CUST105242,64,27.2,Two year,Fiber optic,Bank transfer,no,0
664,CUST109374,48,119.42,Two year,No,Credit card,yes,1
665,CUST102813,10,65.27,Month-to-month,DSL,Credit card,no,0
666,CUST104941,48,31.93,Month-to-month,Fiber optic,Mailed check,no,0
667,CUST103582,2,52.26,Two year,Fiber optic,,yes,1
668,CUST104318,56,42.76,Month-to-month,No,Electronic check,no,0
669,CUST102396,40,91.86,Two year,Fiber optic,Bank transfer,yes,1
670,CUST105400,20,60.88,One year,Fiber optic,Credit card,no,0
671,CUST109782,14,68.64,Month-to-month,DSL,,no,0
672,CUST100511,20,94.69,One year,Fiber optic,,yes,1
673,CUST104734,13,55.46,Month-to-month,Fiber optic,Electronic check,yes,1
674,CUST104574,22,91.88,,DSL,Mailed check,no,0
675,CUST103669,10,62.54,Two year,Fiber optic,Mailed check,no,0
676,CUST101311,31,63.0,Month-to-month,Fiber optic,electronic check,no,0
677,CUST100903,9,110.3,Month-to-month,Fiber optic,,no,0
678,CUST108414,3,109.79,Month-to-month,DSL,Bank transfer,yes,1
679,CUST108808,16,37.44,month to month,DSL,Credit card,no,0
680,CUST106398,13,108.13,Month-to-month,DSL,Electronic check,no,0
681,CUST106753,16,65.35,Two year,No,Mailed check,no,0
682,CUST108568,20,43.41,One year,Fiber optic,Credit card,no,0
683,CUST105910,13,93.63,Month-to-month,Fiber optic,Mailed check,no,0
684,CUST107780,20,87.16,Month-to-month,DSL,Bank transfer,yes,1
685,CUST103233,31,96.33,Month-to-month,DSL,Mailed check,nan,0
686,CUST105741,12,40.13,One year,Fiber optic,Mailed check,no,0
687,CUST106559,25,31.87,Month-to-month,DSL,Mailed check,no,0
688,CUST104164,36,27.44,Month-to-month,Fiber optic,Credit card,yes,1
689,CUST110000,5,114.97,One year,No,Credit card,yes,1
690,CUST104138,9,78.87,Two year,Fiber optic,Mailed check,no,0
691,CUST107884,12,33.92,Month-to-month,,Electronic check,no,0
692,CUST102906,24,70.06,Two year,DSL,Bank transfer,no,0
693,CUST107158,5,89.76,Two year,No,Credit card,no,0
694,CUST102623,21,74.57,Month-to-month,Fiber optic,Credit card,no,0
695,CUST107537,32,44.45,,No,,no,0
696,CUST104762,2,63.11,Month-to-month,No,Credit card,yes,1
697,CUST106434,21,51.71,Two year,Fiber optic,Credit card,yes,1
698,CUST109195,12,88.33,Month-to-month,DSL,Credit card,no,0
699,CUST104410,0,46.3,One year,DSL,Electronic check,yes,1
700,CUST101894,27,114.57,Two year,DSL,Mailed check,no,0
701,CUST101309,9,49.29,Month-to-month,Fiber optic,Mailed check,no,0
702,CUST102164,20,89.99,Two year,DSL,Mailed check,yes,1
703,CUST101291,27,78.4,One year,Fiber optic,Electronic check,no,0
704,CUST105420,30,70.06,One year,Fiber optic,Mailed check,no,0
705,CUST107031,61,32.37,Month-to-month,DSL,Bank transfer,no,0
706,CUST106321,47,111.73,Two year,No,Bank transfer,no,0
707,CUST108898,13,106.65,Month-to-month,DSL,Mailed check,yes,1
708,CUST109131,23,111.25,Two year,,,no,0
709,CUST106825,4,35.6,Month-to-month,DSL,Credit card,no,0
710,CUST102692,49,54.21,Two year,DSL,Electronic check,no,0
711,CUST102391,28,29.29,Month-to-month,Fiber optic,Credit card,no,0
712,CUST103925,17,30.99,month to month,DSL,Mailed check,yes,1
713,CUST107067,20,28.87,Month-to-month,DSL,Mailed check,yes,1
714,CUST106301,10,58.08,One year,No,Electronic check,no,0
715,CUST100668,10,48.06,Month-to-month,No,electronic check,no,0
716,CUST104247,15,70.06,One year,Fiber optic,Credit card,yes,1
717,CUST107941,1,39.68,One year,No,electronic check,no,0
718,CUST102739,25,38.77,Month-to-month,No,Mailed check,yes,1
719,CUST105810,7,35.26,One year,Fiber optic,Credit card,no,0
720,CUST103523,42,90.02,month to month,Fiber optic,Credit card,no,0
